times,day,time,temp,hr
582,2022-12-26,15:16:56,25.6,70
583,2022-12-26,15:17:09,25.6,70
584,2022-12-26,15:17:21,25.6,70
585,2022-12-26,15:17:33,25.6,70
586,2022-12-26,15:17:45,25.6,70
587,2022-12-26,15:17:58,25.6,70
588,2022-12-26,15:18:10,25.6,71
589,2022-12-26,15:18:22,25.6,70
590,2022-12-26,15:18:34,25.6,70
591,2022-12-26,15:18:46,25.6,70
592,2022-12-26,15:18:59,25.6,70
593,2022-12-26,15:19:11,25.6,70
594,2022-12-26,15:19:23,25.6,70
595,2022-12-26,15:19:35,25.6,70
596,2022-12-26,15:19:47,25.6,70
597,2022-12-26,15:19:59,25.6,70
598,2022-12-26,15:20:11,25.6,70
599,2022-12-26,15:20:23,25.6,70
600,2022-12-26,15:20:35,25.6,70
601,2022-12-26,15:20:48,25.6,70
602,2022-12-26,15:20:59,25.6,70
603,2022-12-26,15:21:11,25.6,70
604,2022-12-26,15:21:24,25.5,70
605,2022-12-26,15:21:36,25.6,70
606,2022-12-26,15:21:48,25.6,70
607,2022-12-26,15:22:00,25.6,70
608,2022-12-26,15:22:14,25.6,70
609,2022-12-26,15:22:26,25.6,70
610,2022-12-26,15:22:38,25.6,70
611,2022-12-26,15:22:50,25.6,70
612,2022-12-26,15:23:03,25.6,70
613,2022-12-26,15:23:15,25.6,70
614,2022-12-26,15:23:27,25.6,70
615,2022-12-26,15:23:39,25.6,70
616,2022-12-26,15:23:52,25.6,70
617,2022-12-26,15:24:03,25.6,70
618,2022-12-26,15:24:14,25.6,70
619,2022-12-26,15:24:26,25.6,70
620,2022-12-26,15:24:39,25.6,70
621,2022-12-26,15:24:51,25.6,70
622,2022-12-26,15:25:03,25.6,70
623,2022-12-26,15:25:15,25.6,70
624,2022-12-26,15:25:27,25.6,70
625,2022-12-26,15:25:39,25.6,70
626,2022-12-26,15:25:51,25.6,70
627,2022-12-26,15:26:03,25.6,70
628,2022-12-26,15:26:15,25.6,70
629,2022-12-26,15:26:27,25.6,70
630,2022-12-26,15:26:39,25.6,70
631,2022-12-26,15:26:51,25.6,70
632,2022-12-26,15:27:02,25.6,70
633,2022-12-26,15:27:14,25.6,70
634,2022-12-26,15:27:27,25.6,70
635,2022-12-26,15:27:39,25.6,70
636,2022-12-26,15:27:51,25.6,70
637,2022-12-26,15:28:04,25.6,70
638,2022-12-26,15:28:16,25.6,70
639,2022-12-26,15:28:28,25.6,70
640,2022-12-26,15:28:40,25.6,70
641,2022-12-26,15:28:52,25.6,70
642,2022-12-26,15:29:05,25.6,70
643,2022-12-26,15:29:17,25.6,70
644,2022-12-26,15:29:29,25.6,70
645,2022-12-26,15:29:41,25.6,70
646,2022-12-26,15:29:53,25.6,70
647,2022-12-26,15:30:03,25.6,70
648,2022-12-26,15:30:15,25.6,70
649,2022-12-26,15:30:28,25.6,70
650,2022-12-26,15:30:40,25.6,70
651,2022-12-26,15:30:52,25.6,70
652,2022-12-26,15:31:05,25.6,70
653,2022-12-26,15:31:17,25.6,71
654,2022-12-26,15:31:29,25.6,71
655,2022-12-26,15:31:41,25.6,71
656,2022-12-26,15:31:53,25.6,71
657,2022-12-26,15:32:05,25.6,71
658,2022-12-26,15:32:17,25.6,71
659,2022-12-26,15:32:29,25.6,71
660,2022-12-26,15:32:41,25.6,71
661,2022-12-26,15:32:54,25.6,71
662,2022-12-26,15:33:06,25.6,71
663,2022-12-26,15:33:18,25.6,71
664,2022-12-26,15:33:30,25.6,71
665,2022-12-26,15:33:42,25.6,71
