times,day,time,temp,hr
487,12/22/2022,0:24:37,19.2,93
488,12/22/2022,0:25:10,19.2,93
489,12/22/2022,0:25:41,19.2,93
490,12/22/2022,0:26:14,19.2,93
491,12/22/2022,0:26:45,19.2,93
492,12/22/2022,0:27:17,19.2,93
493,12/22/2022,0:27:49,19.2,93
494,12/22/2022,0:28:21,19.2,93
495,12/22/2022,0:28:52,19.2,93
496,12/22/2022,0:29:24,19.2,93
497,12/22/2022,0:29:55,19.2,93
498,12/22/2022,0:30:28,19.2,93
499,12/22/2022,0:31:00,19.2,93
500,12/22/2022,0:31:32,19.2,93
501,12/22/2022,0:32:03,19.2,93
502,12/22/2022,0:32:38,19.2,93
503,12/22/2022,0:33:09,19.2,93
504,12/22/2022,0:33:42,19.2,93
505,12/22/2022,0:34:14,19.2,93
506,12/22/2022,0:34:45,19.2,93
507,12/22/2022,0:35:18,19.2,93
508,12/22/2022,0:35:49,19.2,93
509,12/22/2022,0:36:22,19.2,93
510,12/22/2022,0:36:53,19.2,93
511,12/22/2022,0:37:25,19.2,93
512,12/22/2022,0:37:56,19.2,93
513,12/22/2022,0:38:28,19.2,93
514,12/22/2022,0:38:59,19.2,93
515,12/22/2022,0:39:32,19.2,93
516,12/22/2022,0:40:03,19.2,93
517,12/22/2022,0:40:36,19.2,93
518,12/22/2022,0:41:09,19.2,93
519,12/22/2022,0:41:40,19.2,93
520,12/22/2022,0:42:13,19.2,93
521,12/22/2022,0:42:44,19.2,93
522,12/22/2022,0:43:16,19.2,93
523,12/22/2022,0:43:47,19.2,93
524,12/22/2022,0:44:20,19.2,93
525,12/22/2022,0:44:53,19.2,93
526,12/22/2022,0:45:24,19.2,93
527,12/22/2022,0:45:57,19.2,93
528,12/22/2022,0:46:28,19.2,93
529,12/22/2022,0:47:00,19.2,93
530,12/22/2022,0:47:32,19.2,93
531,12/22/2022,0:48:04,19.2,93
532,12/22/2022,0:48:35,19.2,93
533,12/22/2022,0:49:08,19.2,93
534,12/22/2022,0:49:39,19.2,93
535,12/22/2022,0:50:12,19.2,93
536,12/22/2022,0:50:43,19.2,93
537,12/22/2022,0:51:16,19.2,93
538,12/22/2022,0:51:47,19.2,93
539,12/22/2022,0:52:20,19.2,93
540,12/22/2022,0:52:51,19.2,93
541,12/22/2022,0:53:24,19.2,93
542,12/22/2022,0:53:55,19.2,93
543,12/22/2022,0:54:27,19.2,93
544,12/22/2022,0:54:58,19.2,93
545,12/22/2022,0:55:31,19.2,93
546,12/22/2022,0:56:04,19.2,93
547,12/22/2022,0:56:35,19.2,93
548,12/22/2022,0:57:07,19.2,93
549,12/22/2022,0:57:38,19.2,93
550,12/22/2022,0:58:11,19.2,93
551,12/22/2022,0:58:42,19.2,93
552,12/22/2022,0:59:16,19.2,93
553,12/22/2022,0:59:47,19.2,93
554,12/22/2022,1:00:20,19.2,93
555,12/22/2022,1:00:51,19.2,93
556,12/22/2022,1:01:23,19.2,93
557,12/22/2022,1:01:54,19.2,93
558,12/22/2022,1:02:26,19.2,93
559,12/22/2022,1:02:57,19.2,93
560,12/22/2022,1:03:30,19.2,93
561,12/22/2022,1:04:01,19.2,93
562,12/22/2022,1:04:33,19.2,93
563,12/22/2022,1:05:04,19.2,93
564,12/22/2022,1:05:37,19.2,93
565,12/22/2022,1:06:08,19.2,93
566,12/22/2022,1:06:41,19.2,93
567,12/22/2022,1:07:13,19.2,93
568,12/22/2022,1:07:45,19.2,93
569,12/22/2022,1:08:17,19.2,93
570,12/22/2022,1:08:48,19.2,93
571,12/22/2022,1:09:21,19.2,93
572,12/22/2022,1:09:53,19.2,93
573,12/22/2022,1:10:25,19.2,93
574,12/22/2022,1:10:57,19.2,93
575,12/22/2022,1:11:28,19.2,93
576,12/22/2022,1:11:59,19.2,93
577,12/22/2022,1:12:32,19.2,93
578,12/22/2022,1:13:03,19.2,93
579,12/22/2022,1:13:36,19.2,93
580,12/22/2022,1:14:07,19.2,93
581,12/22/2022,1:14:39,19.2,93
582,12/22/2022,1:15:11,19.2,93
583,12/22/2022,1:15:43,19.2,93
584,12/22/2022,1:16:15,19.2,93
585,12/22/2022,1:16:48,19.2,93
586,12/22/2022,1:17:19,19.2,93
587,12/22/2022,1:17:52,19.2,93
588,12/22/2022,1:18:23,19.2,93
589,12/22/2022,1:18:55,19.2,93
590,12/22/2022,1:19:26,19.2,93
591,12/22/2022,1:19:59,19.2,93
592,12/22/2022,1:20:30,19.2,93
593,12/22/2022,1:21:02,19.2,93
594,12/22/2022,1:21:33,19.2,93
595,12/22/2022,1:22:06,19.1,93
596,12/22/2022,1:22:37,19.2,93
597,12/22/2022,1:23:09,19.2,93
598,12/22/2022,1:23:40,19.1,93
599,12/22/2022,1:24:12,19.2,93
600,12/22/2022,1:24:43,19.2,93
601,12/22/2022,1:25:16,19.1,93
602,12/22/2022,1:25:48,19.2,93
603,12/22/2022,1:26:21,19.2,93
604,12/22/2022,1:26:52,19.1,93
605,12/22/2022,1:27:25,19.1,93
606,12/22/2022,1:27:56,19.2,93
607,12/22/2022,1:28:28,19.1,93
608,12/22/2022,1:28:59,19.2,93
609,12/22/2022,1:29:32,19.1,93
610,12/22/2022,1:30:05,19.1,93
611,12/22/2022,1:30:36,19.1,93
612,12/22/2022,1:31:09,19.1,93
